TransactionID,Amount,TransactionType,Location,IsFraud
22545,173.68,Transfer,Delhi,0
22546,222.5,Transfer,Hyderabad,0
22547,282.04,Online Payment,Bangalore,0
22548,59.27,Online Payment,Mumbai,0
22549,106.82,Withdrawal,Hyderabad,0
22550,49.51,POS Purchase,Chennai,0
22551,43.19,Online Payment,Chennai,0
22552,56.49,POS Purchase,Bangalore,0
22553,135.9,Withdrawal,Delhi,0
22554,69.6,Transfer,Mumbai,0
22555,168.23,Online Payment,Delhi,0
22556,136.73,Transfer,Hyderabad,0
22557,2.07,Withdrawal,Bangalore,0
22558,99.49,POS Purchase,Mumbai,0
22559,57.37,Online Payment,Bangalore,0
22560,61.0,POS Purchase,Bangalore,0
22561,170.58,POS Purchase,Bangalore,0
22562,79.32,Transfer,Delhi,0
22563,216.82,Online Payment,Hyderabad,0
22564,124.76,Withdrawal,Hyderabad,0
22565,80.48,Online Payment,Delhi,0
22566,140.46,POS Purchase,Chennai,0
22567,3.91,Transfer,Mumbai,0
22568,2.75,POS Purchase,Mumbai,0
22569,8.7,POS Purchase,Delhi,0
22570,57.55,Online Payment,Bangalore,0
22571,26.85,POS Purchase,Bangalore,0
22572,415.16,Online Payment,Hyderabad,0
22573,78.15,Online Payment,Delhi,0
22574,108.59,POS Purchase,Chennai,0
22575,32.69,Transfer,Chennai,0
22576,38.83,POS Purchase,Mumbai,0
22577,40.87,Transfer,Mumbai,0
22578,119.98,POS Purchase,Bangalore,0
22579,64.19,Withdrawal,Bangalore,0
22580,72.92,Withdrawal,Delhi,0
22581,89.65,Withdrawal,Bangalore,0
22582,146.45,POS Purchase,Bangalore,0
22583,9.47,POS Purchase,Hyderabad,0
22584,150.0,Transfer,Delhi,0
22585,82.84,Withdrawal,Mumbai,0
22586,110.59,Online Payment,Delhi,0
22587,39.68,Withdrawal,Chennai,0
22588,52.66,Withdrawal,Bangalore,0
22589,26.29,Online Payment,Mumbai,0
22590,387.76,Withdrawal,Delhi,0
22591,68.72,Withdrawal,Mumbai,0
22592,554.09,Transfer,Bangalore,0
22593,67.29,Withdrawal,Mumbai,0
22594,24.81,Online Payment,Mumbai,0
22595,70.82,Online Payment,Mumbai,0
22596,4.04,Withdrawal,Chennai,0
22597,235.15,POS Purchase,Hyderabad,0
22598,170.68,Withdrawal,Delhi,0
22599,129.4,Online Payment,Mumbai,0
22600,94.12,Online Payment,Chennai,0
22601,86.71,Online Payment,Mumbai,0
22602,572.24,POS Purchase,Mumbai,0
22603,32.57,POS Purchase,Hyderabad,0
22604,151.27,POS Purchase,Chennai,0
22605,87.09,Withdrawal,Hyderabad,0
22606,372.47,Online Payment,Chennai,0
22607,175.91,Withdrawal,Delhi,0
22608,651.92,Withdrawal,Delhi,0
22609,88.75,POS Purchase,Hyderabad,0
22610,22.88,Withdrawal,Delhi,0
22611,70.05,Transfer,Mumbai,0
22612,124.17,POS Purchase,Delhi,0
22613,148.88,POS Purchase,Delhi,0
22614,0.05,Online Payment,Delhi,0
22615,70.33,Transfer,Mumbai,0
22616,26.82,Transfer,Chennai,0
22617,207.87,Transfer,Delhi,0
22618,16.59,Online Payment,Delhi,0
22619,109.8,Withdrawal,Bangalore,0
22620,30.93,Withdrawal,Bangalore,0
22621,44.09,Online Payment,Chennai,0
22622,282.28,Withdrawal,Delhi,0
22623,27.5,Transfer,Delhi,0
22624,9.98,Online Payment,Chennai,0
22625,7.18,Transfer,Chennai,0
22626,70.24,Transfer,Bangalore,0
22627,102.64,Online Payment,Mumbai,0
22628,39.64,POS Purchase,Chennai,0
22629,117.2,Online Payment,Bangalore,0
22630,6.3,Online Payment,Hyderabad,0
22631,194.73,POS Purchase,Mumbai,0
22632,169.59,POS Purchase,Bangalore,0
22633,423.33,Transfer,Chennai,0
22634,275.68,POS Purchase,Hyderabad,0
22635,44.04,POS Purchase,Hyderabad,0
22636,50.96,Transfer,Chennai,0
22637,137.03,Transfer,Chennai,0
22638,14.4,Transfer,Hyderabad,0
22639,37.69,Transfer,Mumbai,0
22640,12.62,Online Payment,Hyderabad,0
22641,60.68,Transfer,Chennai,0
22642,80.3,Online Payment,Mumbai,0
22643,23.72,Transfer,Bangalore,0
22644,2.7,Online Payment,Delhi,0
22645,127.07,Online Payment,Delhi,0
22646,2.02,Online Payment,Delhi,0
22647,362.69,Online Payment,Bangalore,0
22648,25.05,POS Purchase,Bangalore,0
22649,109.03,Online Payment,Hyderabad,0
22650,57.05,POS Purchase,Bangalore,0
22651,6.15,POS Purchase,Bangalore,0
22652,63.9,Online Payment,Chennai,0
22653,72.72,Transfer,Bangalore,0
22654,192.88,POS Purchase,Chennai,0
22655,131.81,Online Payment,Hyderabad,0
22656,8.26,Withdrawal,Delhi,0
22657,23.47,POS Purchase,Mumbai,0
22658,37.38,Transfer,Delhi,0
22659,12.38,Withdrawal,Hyderabad,0
22660,61.05,POS Purchase,Mumbai,0
22661,415.47,Online Payment,Delhi,0
22662,72.28,Online Payment,Hyderabad,0
22663,135.43,Online Payment,Hyderabad,0
22664,114.87,Online Payment,Chennai,0
22665,189.65,Transfer,Bangalore,0
22666,24.3,Transfer,Chennai,0
22667,140.17,POS Purchase,Chennai,0
22668,213.16,Online Payment,Delhi,0
22669,18.82,Withdrawal,Hyderabad,0
22670,42.59,POS Purchase,Bangalore,0
22671,351.0,Withdrawal,Hyderabad,0
22672,151.77,Online Payment,Mumbai,0
22673,33.21,Online Payment,Delhi,0
22674,83.0,Online Payment,Chennai,0
22675,51.81,POS Purchase,Bangalore,0
22676,67.33,Withdrawal,Bangalore,0
22677,43.88,Online Payment,Bangalore,0
22678,32.76,Online Payment,Mumbai,0
22679,112.32,Online Payment,Chennai,0
22680,150.75,POS Purchase,Bangalore,0
22681,207.11,POS Purchase,Hyderabad,0
22682,16.88,Online Payment,Bangalore,0
22683,173.08,Withdrawal,Bangalore,0
22684,29.41,Online Payment,Bangalore,0
22685,55.75,POS Purchase,Mumbai,0
22686,231.71,Online Payment,Chennai,0
22687,60.61,Transfer,Hyderabad,0
22688,21.95,Withdrawal,Delhi,0
22689,17.42,Transfer,Bangalore,0
22690,64.05,POS Purchase,Chennai,0
22691,143.83,Transfer,Mumbai,0
22692,588.0,Withdrawal,Hyderabad,0
22693,154.84,Withdrawal,Chennai,0
22694,209.57,Transfer,Bangalore,0
22695,137.77,Online Payment,Chennai,0
22696,225.79,Transfer,Mumbai,0
22697,7.94,POS Purchase,Delhi,0
22698,265.83,Transfer,Mumbai,0
22699,50.49,Transfer,Delhi,0
22700,254.61,POS Purchase,Bangalore,0
22701,7.88,Transfer,Hyderabad,0
22702,125.61,Transfer,Mumbai,0
22703,133.06,POS Purchase,Hyderabad,0
22704,577.99,Transfer,Mumbai,0
22705,146.47,Transfer,Hyderabad,0
22706,48.22,Withdrawal,Delhi,0
22707,81.47,POS Purchase,Chennai,0
22708,45.66,Withdrawal,Chennai,0
22709,21.82,POS Purchase,Delhi,0
22710,28.57,Online Payment,Delhi,0
22711,25.1,Withdrawal,Bangalore,0
22712,79.59,Online Payment,Mumbai,0
22713,236.62,Transfer,Hyderabad,0
22714,243.87,Online Payment,Delhi,0
22715,5.63,Transfer,Hyderabad,0
22716,8.33,Online Payment,Mumbai,0
22717,28.12,Transfer,Hyderabad,0
22718,29.45,Transfer,Chennai,0
22719,9.97,Online Payment,Bangalore,0
22720,49.18,Withdrawal,Mumbai,0
22721,88.61,POS Purchase,Mumbai,0
22722,86.31,Withdrawal,Bangalore,0
22723,78.4,Online Payment,Mumbai,0
22724,41.35,Transfer,Bangalore,0
22725,122.57,Online Payment,Delhi,0
22726,175.15,POS Purchase,Delhi,0
22727,42.51,Online Payment,Hyderabad,0
22728,8.94,Withdrawal,Chennai,0
22729,35.14,Transfer,Chennai,0
22730,14.78,Withdrawal,Mumbai,0
22731,62.99,Transfer,Mumbai,0
22732,16.95,Withdrawal,Hyderabad,0
22733,62.15,Withdrawal,Chennai,0
22734,24.97,Online Payment,Delhi,0
22735,134.22,POS Purchase,Delhi,0
22736,2.8,Withdrawal,Bangalore,0
22737,80.91,Online Payment,Delhi,0
22738,18.57,Transfer,Chennai,0
22739,0.1,Transfer,Bangalore,0
22740,203.41,Withdrawal,Mumbai,0
22741,111.33,Transfer,Hyderabad,0
22742,10.42,POS Purchase,Chennai,0
22743,109.09,Online Payment,Delhi,0
22744,94.58,Withdrawal,Bangalore,0
22745,64.12,POS Purchase,Delhi,0
22746,54.34,Online Payment,Mumbai,0
22747,218.1,Online Payment,Delhi,0
22748,28.12,Withdrawal,Delhi,0
22749,50.8,Transfer,Hyderabad,0
22750,39.92,Online Payment,Delhi,0
22751,147.49,Online Payment,Hyderabad,0
22752,248.25,Transfer,Bangalore,0
22753,189.57,Transfer,Mumbai,0
22754,159.8,Withdrawal,Hyderabad,0
22755,432.68,Withdrawal,Delhi,0
22756,119.45,Online Payment,Bangalore,0
22757,139.05,Transfer,Hyderabad,0
22758,406.3,Withdrawal,Hyderabad,0
22759,0.7,Withdrawal,Bangalore,0
22760,100.53,Transfer,Mumbai,0
22761,134.31,Transfer,Bangalore,0
22762,249.89,Online Payment,Mumbai,0
22763,215.28,Transfer,Mumbai,0
22764,184.49,Withdrawal,Delhi,0
22765,291.49,Transfer,Hyderabad,0
22766,77.08,POS Purchase,Bangalore,0
22767,0.69,Online Payment,Mumbai,0
22768,1.11,Transfer,Bangalore,0
22769,78.67,Online Payment,Hyderabad,0
22770,57.14,Transfer,Bangalore,0
22771,60.01,POS Purchase,Chennai,0
22772,51.15,Withdrawal,Bangalore,0
22773,249.77,Withdrawal,Mumbai,0
22774,44.5,Withdrawal,Delhi,0
22775,193.95,Online Payment,Chennai,0
22776,233.17,Withdrawal,Delhi,0
22777,69.22,Withdrawal,Delhi,0
22778,59.23,Online Payment,Hyderabad,0
22779,143.14,Online Payment,Delhi,0
22780,123.09,Withdrawal,Delhi,0
22781,39.83,Transfer,Bangalore,0
22782,10.82,POS Purchase,Chennai,0
22783,30.77,Online Payment,Chennai,0
22784,14.04,POS Purchase,Bangalore,0
22785,34.92,POS Purchase,Mumbai,0
22786,30.36,Online Payment,Chennai,0
22787,101.53,POS Purchase,Chennai,0
22788,309.0,Transfer,Chennai,0
22789,115.75,Withdrawal,Hyderabad,0
22790,261.25,Transfer,Chennai,0
22791,153.31,POS Purchase,Mumbai,0
22792,130.15,Withdrawal,Chennai,0
22793,53.45,Online Payment,Mumbai,0
22794,39.27,Transfer,Chennai,0
22795,187.26,Withdrawal,Mumbai,0
22796,235.8,Online Payment,Bangalore,0
22797,60.13,Transfer,Chennai,0
22798,0.91,Transfer,Mumbai,0
22799,157.28,Transfer,Hyderabad,0
22800,33.56,Transfer,Hyderabad,0
22801,0.99,POS Purchase,Bangalore,0
22802,163.47,Online Payment,Delhi,0
22803,72.86,Withdrawal,Hyderabad,0
22804,115.59,Online Payment,Chennai,0
22805,246.15,POS Purchase,Bangalore,0
22806,77.91,POS Purchase,Mumbai,0
22807,69.96,Withdrawal,Mumbai,0
22808,34.34,Withdrawal,Mumbai,0
22809,36.41,Online Payment,Mumbai,0
22810,159.23,Transfer,Chennai,0
22811,59.61,Withdrawal,Hyderabad,0
22812,17.86,Online Payment,Mumbai,0
22813,9.93,Withdrawal,Chennai,0
22814,64.04,POS Purchase,Bangalore,0
22815,62.54,POS Purchase,Chennai,0
22816,105.98,Transfer,Bangalore,0
22817,63.69,Transfer,Hyderabad,0
22818,15.49,Transfer,Mumbai,0
22819,70.89,Transfer,Delhi,0
22820,237.29,Withdrawal,Bangalore,0
22821,17.37,Online Payment,Delhi,0
22822,117.04,POS Purchase,Chennai,0
22823,90.11,Online Payment,Chennai,0
22824,138.07,POS Purchase,Delhi,0
22825,16.32,Withdrawal,Hyderabad,0
22826,284.05,Withdrawal,Mumbai,0
22827,97.01,Transfer,Chennai,0
22828,187.78,Withdrawal,Delhi,0
22829,28.32,POS Purchase,Delhi,0
22830,134.48,Transfer,Bangalore,0
22831,151.88,Withdrawal,Delhi,0
22832,50.66,Withdrawal,Delhi,0
22833,48.44,Withdrawal,Bangalore,0
22834,107.23,Online Payment,Bangalore,0
22835,9.81,Withdrawal,Chennai,0
22836,133.04,Online Payment,Hyderabad,0
22837,4.38,Transfer,Chennai,0
22838,21.15,Online Payment,Hyderabad,0
22839,109.11,POS Purchase,Mumbai,0
22840,10.35,Withdrawal,Bangalore,0
22841,356.99,Transfer,Chennai,0
22842,202.8,POS Purchase,Bangalore,0
22843,98.43,Withdrawal,Bangalore,0
22844,170.96,Online Payment,Hyderabad,0
22845,218.55,POS Purchase,Delhi,0
22846,30.04,Online Payment,Delhi,0
22847,189.32,Withdrawal,Bangalore,0
22848,21.67,POS Purchase,Chennai,0
22849,53.33,Withdrawal,Chennai,0
22850,81.7,POS Purchase,Hyderabad,0
22851,125.14,Withdrawal,Mumbai,0
22852,3.06,Online Payment,Chennai,0
22853,34.32,Transfer,Mumbai,0
22854,93.78,Online Payment,Bangalore,0
22855,44.22,Transfer,Hyderabad,0
22856,149.18,POS Purchase,Hyderabad,0
22857,105.46,Withdrawal,Bangalore,0
22858,26.71,Withdrawal,Bangalore,0
22859,15.77,Online Payment,Mumbai,0
22860,99.17,Transfer,Chennai,0
22861,59.87,Transfer,Chennai,0
22862,18.51,POS Purchase,Delhi,0
22863,39.51,Withdrawal,Mumbai,0
22864,36.1,Transfer,Hyderabad,0
22865,11.44,Transfer,Mumbai,0
22866,79.17,Withdrawal,Mumbai,0
22867,144.24,Online Payment,Bangalore,0
22868,85.68,Withdrawal,Bangalore,0
22869,175.04,Transfer,Bangalore,0
22870,13.65,Online Payment,Bangalore,0
22871,57.2,POS Purchase,Bangalore,0
22872,94.01,Withdrawal,Mumbai,0
22873,112.7,Withdrawal,Bangalore,0
22874,119.0,Online Payment,Chennai,0
22875,130.55,Transfer,Chennai,0
22876,105.39,Online Payment,Delhi,0
22877,9.9,Withdrawal,Chennai,0
22878,118.84,Online Payment,Delhi,0
22879,129.02,Online Payment,Chennai,0
22880,503.29,POS Purchase,Hyderabad,0
22881,118.21,Transfer,Delhi,0
22882,116.1,Online Payment,Mumbai,0
22883,72.32,Withdrawal,Bangalore,0
22884,202.44,Online Payment,Delhi,0
22885,575.55,Transfer,Chennai,0
22886,150.98,Transfer,Mumbai,0
22887,94.8,Withdrawal,Chennai,0
22888,8.22,Transfer,Mumbai,0
22889,129.73,Withdrawal,Chennai,0
22890,123.29,Transfer,Bangalore,0
22891,149.42,Online Payment,Hyderabad,0
22892,13.3,Withdrawal,Chennai,0
22893,106.05,Transfer,Chennai,0
22894,35.06,POS Purchase,Delhi,0
22895,142.82,POS Purchase,Bangalore,0
22896,27.49,Withdrawal,Mumbai,0
22897,115.19,POS Purchase,Delhi,0
22898,34.95,Online Payment,Bangalore,0
22899,0.9,Online Payment,Bangalore,0
22900,100.34,Transfer,Delhi,0
22901,12.02,Online Payment,Mumbai,0
22902,107.67,Withdrawal,Hyderabad,0
22903,259.84,Online Payment,Delhi,0
22904,348.17,Transfer,Chennai,0
22905,26.91,Online Payment,Hyderabad,0
22906,165.68,Transfer,Mumbai,0
22907,43.63,Withdrawal,Mumbai,0
22908,230.72,POS Purchase,Delhi,0
22909,154.88,Online Payment,Delhi,0
22910,7.68,Transfer,Hyderabad,0
22911,52.28,Withdrawal,Hyderabad,0
22912,41.15,POS Purchase,Chennai,0
22913,153.8,POS Purchase,Chennai,0
22914,52.81,POS Purchase,Chennai,0
22915,115.39,Online Payment,Hyderabad,0
22916,92.24,POS Purchase,Bangalore,0
22917,371.48,POS Purchase,Hyderabad,0
22918,277.72,POS Purchase,Chennai,0
22919,55.81,Online Payment,Bangalore,0
22920,128.58,Withdrawal,Chennai,0
22921,176.88,POS Purchase,Bangalore,0
22922,229.15,Withdrawal,Mumbai,0
22923,7.06,POS Purchase,Hyderabad,0
22924,35.96,POS Purchase,Mumbai,0
22925,38.6,Online Payment,Delhi,0
22926,56.99,POS Purchase,Mumbai,0
22927,18.54,Transfer,Mumbai,0
22928,68.56,POS Purchase,Delhi,0
22929,108.83,Withdrawal,Hyderabad,0
22930,68.79,Transfer,Chennai,0
22931,109.6,Online Payment,Hyderabad,0
22932,6.88,Transfer,Chennai,0
22933,208.74,Transfer,Delhi,0
22934,279.8,Transfer,Bangalore,0
22935,96.21,Transfer,Delhi,0
22936,213.19,Transfer,Hyderabad,0
22937,14.09,Withdrawal,Bangalore,0
22938,159.68,Transfer,Delhi,0
22939,12.69,Withdrawal,Hyderabad,0
22940,52.43,Withdrawal,Bangalore,0
22941,39.13,Withdrawal,Hyderabad,0
22942,88.09,Online Payment,Delhi,0
22943,35.88,Transfer,Mumbai,0
22944,101.42,POS Purchase,Mumbai,0
22945,45.79,Online Payment,Delhi,0
22946,197.18,POS Purchase,Chennai,0
22947,100.48,Transfer,Hyderabad,0
22948,24.25,Transfer,Delhi,0
22949,40.97,POS Purchase,Mumbai,0
22950,188.01,Withdrawal,Hyderabad,0
22951,48.85,Transfer,Chennai,0
22952,76.74,POS Purchase,Mumbai,0
22953,104.68,Online Payment,Bangalore,0
22954,42.74,POS Purchase,Chennai,0
22955,34.81,Online Payment,Hyderabad,0
22956,64.48,Online Payment,Mumbai,0
22957,24.19,Transfer,Hyderabad,0
22958,33.44,Online Payment,Mumbai,0
22959,6.41,Transfer,Mumbai,0
22960,36.24,POS Purchase,Bangalore,0
22961,38.67,Withdrawal,Bangalore,0
22962,326.58,Online Payment,Mumbai,0
22963,89.09,Transfer,Bangalore,0
22964,154.83,Withdrawal,Bangalore,0
22965,4.64,Online Payment,Chennai,0
22966,11.27,POS Purchase,Bangalore,0
22967,168.49,Online Payment,Chennai,0
22968,97.7,POS Purchase,Delhi,0
22969,21.19,POS Purchase,Chennai,0
22970,51.89,POS Purchase,Chennai,0
22971,77.36,POS Purchase,Mumbai,0
22972,185.54,Transfer,Delhi,0
22973,6.23,Transfer,Delhi,0
22974,90.81,Transfer,Hyderabad,0
22975,126.24,Withdrawal,Delhi,0
22976,381.18,POS Purchase,Hyderabad,0
22977,164.59,Online Payment,Hyderabad,0
22978,32.33,Withdrawal,Chennai,0
22979,123.64,Withdrawal,Chennai,0
22980,144.09,Withdrawal,Mumbai,0
22981,130.84,Withdrawal,Mumbai,0
22982,171.56,Online Payment,Bangalore,0
22983,234.06,POS Purchase,Hyderabad,0
22984,10.36,Online Payment,Bangalore,0
22985,11.07,POS Purchase,Mumbai,0
22986,159.16,Withdrawal,Delhi,0
22987,29.09,Withdrawal,Bangalore,0
22988,6.03,Transfer,Mumbai,0
22989,51.29,Transfer,Chennai,0
22990,171.41,Withdrawal,Hyderabad,0
22991,13.53,Withdrawal,Bangalore,0
22992,111.43,POS Purchase,Mumbai,0
22993,0.36,Withdrawal,Bangalore,0
22994,11.62,POS Purchase,Bangalore,0
22995,43.21,Withdrawal,Mumbai,0
22996,8.73,Online Payment,Mumbai,0
22997,187.02,Withdrawal,Hyderabad,0
22998,199.56,POS Purchase,Bangalore,0
22999,140.88,POS Purchase,Delhi,0
23000,27.77,Online Payment,Bangalore,0
23001,74.08,POS Purchase,Chennai,0
23002,20.36,Transfer,Mumbai,0
23003,33.03,Online Payment,Chennai,0
23004,72.57,Withdrawal,Chennai,0
23005,132.81,Withdrawal,Bangalore,0
23006,9.94,Withdrawal,Bangalore,0
23007,35.2,POS Purchase,Bangalore,0
23008,261.21,Withdrawal,Bangalore,0
23009,56.06,Withdrawal,Hyderabad,0
23010,279.47,Withdrawal,Chennai,0
23011,475.61,Transfer,Delhi,0
23012,74.79,Transfer,Hyderabad,0
23013,33.97,Transfer,Chennai,0
23014,156.44,Withdrawal,Mumbai,0
23015,17.35,Withdrawal,Bangalore,0
23016,29.04,POS Purchase,Bangalore,0
23017,153.66,POS Purchase,Bangalore,0
23018,56.85,POS Purchase,Chennai,0
23019,22.51,POS Purchase,Mumbai,0
23020,105.3,Withdrawal,Mumbai,0
23021,131.96,POS Purchase,Hyderabad,0
23022,13.36,Online Payment,Hyderabad,0
23023,32.43,Withdrawal,Chennai,0
23024,25.01,Withdrawal,Hyderabad,0
23025,47.78,Online Payment,Hyderabad,0
23026,144.16,POS Purchase,Bangalore,0
23027,125.07,Online Payment,Hyderabad,0
23028,108.63,POS Purchase,Hyderabad,0
23029,0.63,Online Payment,Hyderabad,0
23030,15.33,Withdrawal,Chennai,0
23031,25.27,POS Purchase,Hyderabad,0
23032,31.74,POS Purchase,Delhi,0
23033,15.83,POS Purchase,Delhi,0
23034,52.82,Withdrawal,Hyderabad,0
23035,7.82,POS Purchase,Delhi,0
23036,138.64,Online Payment,Bangalore,0
23037,154.99,POS Purchase,Chennai,0
23038,85.39,POS Purchase,Hyderabad,0
23039,9.4,Withdrawal,Delhi,0
23040,220.8,Online Payment,Bangalore,0
23041,337.07,Online Payment,Bangalore,0
23042,22.61,Online Payment,Hyderabad,0
23043,121.96,POS Purchase,Bangalore,0
23044,184.48,Transfer,Bangalore,0
23045,77.62,Transfer,Hyderabad,0
23046,39.06,POS Purchase,Delhi,0
23047,65.12,Withdrawal,Mumbai,0
23048,71.8,Withdrawal,Chennai,0
23049,51.19,POS Purchase,Hyderabad,0
23050,265.7,Online Payment,Delhi,0
23051,136.21,Online Payment,Bangalore,0
23052,27.62,POS Purchase,Mumbai,0
23053,88.08,Online Payment,Bangalore,0
23054,116.7,Online Payment,Mumbai,0
23055,15.1,Transfer,Mumbai,0
23056,44.38,Transfer,Delhi,0
23057,235.97,POS Purchase,Hyderabad,0
23058,83.74,Transfer,Delhi,0
23059,24.46,Transfer,Hyderabad,0
23060,13.1,Withdrawal,Delhi,0
23061,73.03,POS Purchase,Mumbai,0
23062,79.34,Withdrawal,Delhi,0
23063,40.71,Transfer,Chennai,0
23064,99.54,Transfer,Hyderabad,0
23065,7.12,Online Payment,Hyderabad,0
23066,15.68,Withdrawal,Delhi,0
23067,79.03,Withdrawal,Mumbai,0
23068,6.38,POS Purchase,Mumbai,0
23069,212.79,Online Payment,Bangalore,0
23070,15.33,Online Payment,Delhi,0
23071,112.06,Online Payment,Bangalore,0
23072,49.63,Transfer,Mumbai,0
23073,51.05,Transfer,Bangalore,0
23074,144.77,Transfer,Hyderabad,0
23075,69.21,Withdrawal,Hyderabad,0
23076,129.34,Withdrawal,Chennai,0
23077,70.36,POS Purchase,Hyderabad,0
23078,89.87,Online Payment,Chennai,0
23079,143.01,Transfer,Mumbai,0
23080,93.47,Transfer,Chennai,0
23081,95.61,Online Payment,Delhi,0
23082,155.69,Transfer,Delhi,0
23083,297.76,Transfer,Hyderabad,0
23084,47.28,Withdrawal,Chennai,0
23085,86.07,Withdrawal,Delhi,0
23086,9.02,Transfer,Chennai,0
23087,44.44,Transfer,Mumbai,0
23088,53.11,Withdrawal,Bangalore,0
23089,180.32,Online Payment,Delhi,0
23090,72.03,Online Payment,Chennai,0
23091,131.33,Transfer,Delhi,0
23092,1.92,POS Purchase,Delhi,0
23093,62.45,POS Purchase,Mumbai,0
23094,231.58,Transfer,Delhi,0
23095,25.4,Online Payment,Bangalore,0
23096,3.2,POS Purchase,Delhi,0
23097,56.81,Withdrawal,Mumbai,0
23098,121.89,POS Purchase,Hyderabad,0
23099,60.6,Withdrawal,Mumbai,0
23100,61.61,POS Purchase,Mumbai,0
23101,110.81,Online Payment,Chennai,0
23102,29.36,Transfer,Chennai,0
23103,139.39,Transfer,Hyderabad,0
23104,16.62,Transfer,Bangalore,0
23105,50.38,Withdrawal,Delhi,0
23106,106.71,Transfer,Mumbai,0
23107,176.24,POS Purchase,Hyderabad,0
23108,156.8,Online Payment,Bangalore,0
23109,127.9,Transfer,Delhi,0
23110,44.49,Withdrawal,Chennai,0
23111,13.05,Withdrawal,Hyderabad,0
23112,24.44,Online Payment,Mumbai,0
23113,200.13,Online Payment,Hyderabad,0
23114,194.72,Withdrawal,Delhi,0
23115,302.74,Online Payment,Mumbai,0
23116,7.9,POS Purchase,Mumbai,0
23117,76.96,POS Purchase,Bangalore,0
23118,104.61,Transfer,Mumbai,0
23119,124.01,Transfer,Delhi,0
23120,103.24,Withdrawal,Delhi,0
23121,146.97,Withdrawal,Delhi,0
23122,44.55,POS Purchase,Mumbai,0
23123,19.78,Online Payment,Chennai,0
23124,22.89,Transfer,Hyderabad,0
23125,1.21,Online Payment,Delhi,0
23126,43.13,Transfer,Bangalore,0
23127,9.62,Transfer,Bangalore,0
23128,38.79,Withdrawal,Mumbai,0
23129,98.94,Online Payment,Mumbai,0
23130,224.88,Withdrawal,Bangalore,0
23131,183.01,Online Payment,Mumbai,0
23132,29.13,Online Payment,Bangalore,0
23133,14.4,Transfer,Hyderabad,0
23134,21.45,Online Payment,Chennai,0
23135,354.0,Transfer,Delhi,0
23136,79.73,Transfer,Hyderabad,0
23137,20.15,Transfer,Mumbai,0
23138,183.73,POS Purchase,Hyderabad,0
23139,50.28,Transfer,Chennai,0
23140,229.48,Withdrawal,Bangalore,0
23141,30.2,Online Payment,Bangalore,0
23142,49.96,Online Payment,Bangalore,0
23143,70.31,POS Purchase,Mumbai,0
23144,223.13,POS Purchase,Chennai,0
23145,203.07,POS Purchase,Chennai,0
23146,85.41,Withdrawal,Mumbai,0
23147,25.07,Transfer,Delhi,0
23148,51.64,POS Purchase,Bangalore,0
23149,371.45,POS Purchase,Hyderabad,0
23150,93.59,Online Payment,Hyderabad,0
23151,151.91,Online Payment,Hyderabad,0
23152,59.76,POS Purchase,Delhi,0
23153,75.93,Online Payment,Mumbai,0
23154,56.03,Online Payment,Mumbai,0
23155,121.38,Transfer,Bangalore,0
23156,190.7,POS Purchase,Delhi,0
23157,70.8,POS Purchase,Hyderabad,0
23158,65.56,Transfer,Mumbai,0
23159,41.59,POS Purchase,Delhi,0
23160,19.49,POS Purchase,Chennai,0
23161,280.1,Transfer,Delhi,0
23162,37.99,Transfer,Bangalore,0
23163,161.29,POS Purchase,Hyderabad,0
23164,125.65,Online Payment,Mumbai,0
23165,156.5,Transfer,Mumbai,0
23166,276.09,Transfer,Chennai,0
23167,97.65,Withdrawal,Chennai,0
23168,228.23,Online Payment,Chennai,0
23169,18.36,POS Purchase,Bangalore,0
23170,98.54,Withdrawal,Hyderabad,0
23171,147.96,Withdrawal,Chennai,0
23172,31.7,Withdrawal,Hyderabad,0
23173,135.0,Online Payment,Hyderabad,0
23174,150.72,Transfer,Chennai,0
23175,177.9,POS Purchase,Hyderabad,0
23176,37.53,Online Payment,Mumbai,0
23177,114.45,Withdrawal,Hyderabad,0
23178,36.28,Online Payment,Hyderabad,0
23179,134.34,POS Purchase,Mumbai,0
23180,62.17,Online Payment,Mumbai,0
23181,91.02,Withdrawal,Delhi,0
23182,53.76,Withdrawal,Delhi,0
23183,17.67,Transfer,Chennai,0
23184,19.61,Online Payment,Bangalore,0
23185,8.07,POS Purchase,Hyderabad,0
23186,96.25,Transfer,Hyderabad,0
23187,188.81,Transfer,Bangalore,0
23188,2.11,POS Purchase,Chennai,0
23189,6.85,POS Purchase,Hyderabad,0
23190,61.15,Online Payment,Delhi,0
23191,133.83,Withdrawal,Hyderabad,0
23192,17.16,Transfer,Mumbai,0
23193,31.7,Transfer,Hyderabad,0
23194,26.4,Online Payment,Hyderabad,0
23195,50.92,Withdrawal,Mumbai,0
23196,25.49,Online Payment,Delhi,0
23197,43.48,Withdrawal,Mumbai,0
23198,130.4,POS Purchase,Bangalore,0
23199,94.42,Online Payment,Delhi,0
23200,8.47,POS Purchase,Hyderabad,0
23201,101.54,Online Payment,Mumbai,0
23202,64.83,POS Purchase,Mumbai,0
23203,272.67,Withdrawal,Delhi,0
23204,34.15,Withdrawal,Mumbai,0
23205,129.52,Withdrawal,Bangalore,0
23206,131.25,Transfer,Chennai,0
23207,25.04,Withdrawal,Hyderabad,0
